Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2025-09-01,71,71.8,69.32,70.12,2562502
2025-09-02,70.1,71.58,68.84,71.14,3073982
2025-09-03,71.5,72.52,71.04,71.62,4061316
2025-09-04,71.4,74.06,70.16,73.6,3060972
2025-09-05,74,74.56,71.26,71.26,3953561
2025-09-08,71.88,73.5,71.72,72.86,2193660
2025-09-09,73.1,73.14,71.68,72.18,2127097
2025-09-10,71.56,71.94,69.92,71.16,3463523
2025-09-11,70.12,73.1,70.12,72.6,2896934
2025-09-12,72.88,73.42,71.8,71.88,2725164
2025-09-15,72.46,72.9,71.22,71.82,3288554
2025-09-16,72,72.3,70.3,70.54,1943555
2025-09-17,70.54,70.96,69.72,69.98,2128829
2025-09-18,69.98,70.74,69.64,69.92,3751573
2025-09-19,70.16,70.46,69.6,70.22,5444927
2025-09-22,69.52,69.88,68.7,69.04,3087153
2025-09-23,69.3,70.18,69.28,69.34,2749454
2025-09-24,69.38,69.8,67.92,69.46,2973772
2025-09-25,69.9,69.9,67.78,68.46,4861487
2025-09-26,68.18,70.82,68.12,70.52,3364859
2025-09-29,71.3,71.32,69.94,70.18,2142209
2025-09-30,69.78,70.5,69.54,70.48,2538421
2025-10-01,70.5,71.62,69.64,71.18,3302489
